session.code,participant.code,participant.scenario,participant.scenario_order,participant.training_attempt,participant.anticonformist,participant.own_faction,participant.other_faction,participant.all_responses,participant.label,participant.discussion_grp,participant.group_size,participant.single_group,participant.is_group_single,participant.complete_presurvey,participant.eligible_notneutral,participant.wait_page_arrival,participant.forced_response_counter,presurvey.1.player.gives_consent,presurvey.1.player.age,presurvey.1.player.gender,presurvey.1.player.education_lvl,presurvey.1.player.neighborhood_type,mock.1.group.beta_50,mock.1.group.anti_prop,round_no,response,political_charge,emotional_charge,scenario_code,old_response,new_response,forced_response,discussion_grp
ks5c9u60,oo3k6zsr,s2_n,"[{'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_n', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'non-political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and even help them to move in. Others, however, are concerned because adding yet another family might overwhelm the community services so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go the extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",3,1,"['s7ermuix', '2a2asc23', 'vtqsoesz']","['3wa30p90', 'f3uh8uub', 'dathp6ot', 'fcjr64in']",{'s2_n': 1},5f4ee7ff2c5da213f015a27e,"['3wa30p90', 'fcjr64in', 's7ermuix']",N08,0,0.0,1,1,1755811223.139394,0,1.0,39.0,Woman,High school diploma or equivalent,Countryside,1.0,p50,1,,,,,1.0,1.0,0.0,"['fcjr64in', 'dathp6ot', 'vtqsoesz']"
ks5c9u60,oo3k6zsr,s2_n,"[{'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_n', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'non-political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and even help them to move in. Others, however, are concerned because adding yet another family might overwhelm the community services so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go the extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",3,1,"['s7ermuix', '2a2asc23', 'vtqsoesz']","['3wa30p90', 'f3uh8uub', 'dathp6ot', 'fcjr64in']",{'s2_n': 1},5f4ee7ff2c5da213f015a27e,"['3wa30p90', 'fcjr64in', 's7ermuix']",N08,0,0.0,1,1,1755811223.139394,0,1.0,39.0,Woman,High school diploma or equivalent,Countryside,1.0,p50,2,,,,,1.0,1.0,0.0,"['fcjr64in', 'dathp6ot', 'vtqsoesz']"
ks5c9u60,oo3k6zsr,s2_n,"[{'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_n', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'non-political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and even help them to move in. Others, however, are concerned because adding yet another family might overwhelm the community services so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go the extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",3,1,"['s7ermuix', '2a2asc23', 'vtqsoesz']","['3wa30p90', 'f3uh8uub', 'dathp6ot', 'fcjr64in']",{'s2_n': 1},5f4ee7ff2c5da213f015a27e,"['3wa30p90', 'fcjr64in', 's7ermuix']",N08,0,0.0,1,1,1755811223.139394,0,1.0,39.0,Woman,High school diploma or equivalent,Countryside,1.0,p50,3,,,,,1.0,-1.0,0.0,"['dathp6ot', '2a2asc23', 'vtqsoesz']"
ks5c9u60,oo3k6zsr,s2_n,"[{'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_n', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'non-political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and even help them to move in. Others, however, are concerned because adding yet another family might overwhelm the community services so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go the extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",3,1,"['s7ermuix', '2a2asc23', 'vtqsoesz']","['3wa30p90', 'f3uh8uub', 'dathp6ot', 'fcjr64in']",{'s2_n': 1},5f4ee7ff2c5da213f015a27e,"['3wa30p90', 'fcjr64in', 's7ermuix']",N08,0,0.0,1,1,1755811223.139394,0,1.0,39.0,Woman,High school diploma or equivalent,Countryside,1.0,p50,4,,,,,-1.0,0.0,0.0,"['dathp6ot', '2a2asc23', 'vtqsoesz']"
ks5c9u60,oo3k6zsr,s2_n,"[{'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_n', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'non-political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and even help them to move in. Others, however, are concerned because adding yet another family might overwhelm the community services so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go the extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",3,1,"['s7ermuix', '2a2asc23', 'vtqsoesz']","['3wa30p90', 'f3uh8uub', 'dathp6ot', 'fcjr64in']",{'s2_n': 1},5f4ee7ff2c5da213f015a27e,"['3wa30p90', 'fcjr64in', 's7ermuix']",N08,0,0.0,1,1,1755811223.139394,0,1.0,39.0,Woman,High school diploma or equivalent,Countryside,1.0,p50,5,,,,,0.0,1.0,0.0,"['fcjr64in', 'dathp6ot', '3wa30p90']"
ks5c9u60,oo3k6zsr,s2_n,"[{'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_n', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'non-political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and even help them to move in. Others, however, are concerned because adding yet another family might overwhelm the community services so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go the extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",3,1,"['s7ermuix', '2a2asc23', 'vtqsoesz']","['3wa30p90', 'f3uh8uub', 'dathp6ot', 'fcjr64in']",{'s2_n': 1},5f4ee7ff2c5da213f015a27e,"['3wa30p90', 'fcjr64in', 's7ermuix']",N08,0,0.0,1,1,1755811223.139394,0,1.0,39.0,Woman,High school diploma or equivalent,Countryside,1.0,p50,6,,,,,1.0,1.0,0.0,"['f3uh8uub', 'dathp6ot', '2a2asc23']"
ks5c9u60,oo3k6zsr,s2_n,"[{'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_n', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'non-political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and even help them to move in. Others, however, are concerned because adding yet another family might overwhelm the community services so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go the extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",3,1,"['s7ermuix', '2a2asc23', 'vtqsoesz']","['3wa30p90', 'f3uh8uub', 'dathp6ot', 'fcjr64in']",{'s2_n': 1},5f4ee7ff2c5da213f015a27e,"['3wa30p90', 'fcjr64in', 's7ermuix']",N08,0,0.0,1,1,1755811223.139394,0,1.0,39.0,Woman,High school diploma or equivalent,Countryside,1.0,p50,7,,,,,1.0,1.0,0.0,"['dathp6ot', 'f3uh8uub', 'fcjr64in']"
ks5c9u60,oo3k6zsr,s2_n,"[{'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_n', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'non-political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and even help them to move in. Others, however, are concerned because adding yet another family might overwhelm the community services so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go the extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",3,1,"['s7ermuix', '2a2asc23', 'vtqsoesz']","['3wa30p90', 'f3uh8uub', 'dathp6ot', 'fcjr64in']",{'s2_n': 1},5f4ee7ff2c5da213f015a27e,"['3wa30p90', 'fcjr64in', 's7ermuix']",N08,0,0.0,1,1,1755811223.139394,0,1.0,39.0,Woman,High school diploma or equivalent,Countryside,1.0,p50,8,,,,,1.0,1.0,0.0,"['3wa30p90', 'fcjr64in', '2a2asc23']"
ks5c9u60,oo3k6zsr,s2_n,"[{'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_n', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'non-political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and even help them to move in. Others, however, are concerned because adding yet another family might overwhelm the community services so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go the extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",3,1,"['s7ermuix', '2a2asc23', 'vtqsoesz']","['3wa30p90', 'f3uh8uub', 'dathp6ot', 'fcjr64in']",{'s2_n': 1},5f4ee7ff2c5da213f015a27e,"['3wa30p90', 'fcjr64in', 's7ermuix']",N08,0,0.0,1,1,1755811223.139394,0,1.0,39.0,Woman,High school diploma or equivalent,Countryside,1.0,p50,9,,,,,1.0,0.0,0.0,"['3wa30p90', 's7ermuix', 'vtqsoesz']"
ks5c9u60,oo3k6zsr,s2_n,"[{'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_n', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'non-political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and even help them to move in. Others, however, are concerned because adding yet another family might overwhelm the community services so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go the extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",3,1,"['s7ermuix', '2a2asc23', 'vtqsoesz']","['3wa30p90', 'f3uh8uub', 'dathp6ot', 'fcjr64in']",{'s2_n': 1},5f4ee7ff2c5da213f015a27e,"['3wa30p90', 'fcjr64in', 's7ermuix']",N08,0,0.0,1,1,1755811223.139394,0,1.0,39.0,Woman,High school diploma or equivalent,Countryside,1.0,p50,10,,,,,0.0,0.0,0.0,"['3wa30p90', '2a2asc23', 'vtqsoesz']"
ks5c9u60,oo3k6zsr,s2_n,"[{'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_n', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'non-political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and even help them to move in. Others, however, are concerned because adding yet another family might overwhelm the community services so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go the extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",3,1,"['s7ermuix', '2a2asc23', 'vtqsoesz']","['3wa30p90', 'f3uh8uub', 'dathp6ot', 'fcjr64in']",{'s2_n': 1},5f4ee7ff2c5da213f015a27e,"['3wa30p90', 'fcjr64in', 's7ermuix']",N08,0,0.0,1,1,1755811223.139394,0,1.0,39.0,Woman,High school diploma or equivalent,Countryside,1.0,p50,11,,,,,0.0,1.0,0.0,"['dathp6ot', 'f3uh8uub', 'vtqsoesz']"
ks5c9u60,oo3k6zsr,s2_n,"[{'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_n', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'non-political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and even help them to move in. Others, however, are concerned because adding yet another family might overwhelm the community services so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go the extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",3,1,"['s7ermuix', '2a2asc23', 'vtqsoesz']","['3wa30p90', 'f3uh8uub', 'dathp6ot', 'fcjr64in']",{'s2_n': 1},5f4ee7ff2c5da213f015a27e,"['3wa30p90', 'fcjr64in', 's7ermuix']",N08,0,0.0,1,1,1755811223.139394,0,1.0,39.0,Woman,High school diploma or equivalent,Countryside,1.0,p50,12,,,,,1.0,1.0,0.0,"['dathp6ot', 'vtqsoesz', 's7ermuix']"
ks5c9u60,oo3k6zsr,s2_n,"[{'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_n', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'non-political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and even help them to move in. Others, however, are concerned because adding yet another family might overwhelm the community services so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go the extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",3,1,"['s7ermuix', '2a2asc23', 'vtqsoesz']","['3wa30p90', 'f3uh8uub', 'dathp6ot', 'fcjr64in']",{'s2_n': 1},5f4ee7ff2c5da213f015a27e,"['3wa30p90', 'fcjr64in', 's7ermuix']",N08,0,0.0,1,1,1755811223.139394,0,1.0,39.0,Woman,High school diploma or equivalent,Countryside,1.0,p50,13,,,,,1.0,1.0,0.0,"['dathp6ot', 'vtqsoesz', '2a2asc23']"
ks5c9u60,oo3k6zsr,s2_n,"[{'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_n', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'non-political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and even help them to move in. Others, however, are concerned because adding yet another family might overwhelm the community services so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go the extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",3,1,"['s7ermuix', '2a2asc23', 'vtqsoesz']","['3wa30p90', 'f3uh8uub', 'dathp6ot', 'fcjr64in']",{'s2_n': 1},5f4ee7ff2c5da213f015a27e,"['3wa30p90', 'fcjr64in', 's7ermuix']",N08,0,0.0,1,1,1755811223.139394,0,1.0,39.0,Woman,High school diploma or equivalent,Countryside,1.0,p50,14,,,,,1.0,1.0,0.0,"['dathp6ot', '3wa30p90', 'fcjr64in']"
ks5c9u60,oo3k6zsr,s2_n,"[{'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_n', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'non-political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and even help them to move in. Others, however, are concerned because adding yet another family might overwhelm the community services so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go the extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",3,1,"['s7ermuix', '2a2asc23', 'vtqsoesz']","['3wa30p90', 'f3uh8uub', 'dathp6ot', 'fcjr64in']",{'s2_n': 1},5f4ee7ff2c5da213f015a27e,"['3wa30p90', 'fcjr64in', 's7ermuix']",N08,0,0.0,1,1,1755811223.139394,0,1.0,39.0,Woman,High school diploma or equivalent,Countryside,1.0,p50,15,,,,,1.0,1.0,0.0,"['3wa30p90', '2a2asc23', 's7ermuix']"
ks5c9u60,oo3k6zsr,s2_n,"[{'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_n', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'non-political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and even help them to move in. Others, however, are concerned because adding yet another family might overwhelm the community services so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go the extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",3,1,"['s7ermuix', '2a2asc23', 'vtqsoesz']","['3wa30p90', 'f3uh8uub', 'dathp6ot', 'fcjr64in']",{'s2_n': 1},5f4ee7ff2c5da213f015a27e,"['3wa30p90', 'fcjr64in', 's7ermuix']",N08,0,0.0,1,1,1755811223.139394,0,1.0,39.0,Woman,High school diploma or equivalent,Countryside,1.0,p50,16,,,,,1.0,1.0,0.0,"['dathp6ot', 'fcjr64in', '3wa30p90']"
ks5c9u60,oo3k6zsr,s2_n,"[{'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_n', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'non-political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and even help them to move in. Others, however, are concerned because adding yet another family might overwhelm the community services so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go the extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",3,1,"['s7ermuix', '2a2asc23', 'vtqsoesz']","['3wa30p90', 'f3uh8uub', 'dathp6ot', 'fcjr64in']",{'s2_n': 1},5f4ee7ff2c5da213f015a27e,"['3wa30p90', 'fcjr64in', 's7ermuix']",N08,0,0.0,1,1,1755811223.139394,0,1.0,39.0,Woman,High school diploma or equivalent,Countryside,1.0,p50,17,,,,,1.0,1.0,0.0,"['fcjr64in', '3wa30p90', 'dathp6ot']"
ks5c9u60,oo3k6zsr,s2_n,"[{'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_n', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'non-political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and even help them to move in. Others, however, are concerned because adding yet another family might overwhelm the community services so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go the extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}, {'Topic': 'Immigrants', 'Scenario_no': '1b', 'code': 's2_p', 'Title': 'The New Family in the Neighborhood', 'PoliticalFrame': 'political', 'Text': ""A new family wants to move into one of the houses in the neighborhood. Some neighbors are saying that it's good to have new members in the community and help them move in. Others, however, are concerned because the family are immigrants with different cultural backgrounds and lifestyles from most of the residents so they suggest interviewing the family before allowing them to move in. Some say that we can let them move in but not go he extra step to help them move."", 'Against': 'Interview the family first', 'Neutral': 'Let the family move in', 'For': 'Provide help with moving in'}]",3,1,"['s7ermuix', '2a2asc23', 'vtqsoesz']","['3wa30p90', 'f3uh8uub', 'dathp6ot', 'fcjr64in']",{'s2_n': 1},5f4ee7ff2c5da213f015a27e,"['3wa30p90', 'fcjr64in', 's7ermuix']",N08,0,0.0,1,1,1755811223.139394,0,1.0,39.0,Woman,High school diploma or equivalent,Countryside,1.0,p50,18,,,,,1.0,0.0,0.0,"['3wa30p90', 'f3uh8uub', 's7ermuix']"
